image_id,year,image_path,mean_brightness,mean_red,mean_green,mean_blue
04983,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0006.jpg",0.8933498818573538,0.9298331630399623,0.9189605339280383,0.8312559486040609
04984,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0007.jpg",0.9011591418769284,0.9369485682915298,0.9259465278814571,0.8405823294577983
04985,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0008.jpg",0.8906437313849589,0.9292890993422687,0.9155884485914619,0.8270536462211467
04986,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0009.jpg",0.8834418273178561,0.9288128219244551,0.9105867267592317,0.8109259332698816
04987,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0010.jpg",0.8960806095908828,0.9288455766008935,0.9204395476545049,0.8389567045172501
04988,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0011.jpg",0.8688769959460577,0.906261382321916,0.8923130545730952,0.8080565509431622
04989,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0012.jpg",0.8879328285922953,0.9262778481815707,0.9149534948133294,0.8225671427819866
04990,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/2660_alvin-record_543680_Meny, Nya Systembolaget, 1958/2660 0013.jpg",0.8950313060743214,0.9492070965656201,0.9253047514059305,0.8105820702514133
04991,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/3394_alvin-record_544203_Meny, Berns Restauranter, 1958/3394 0001.jpg",0.5381219474095454,0.5661647072185573,0.5539568587364853,0.4942442762735936
04992,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/3394_alvin-record_544203_Meny, Berns Restauranter, 1958/3394 0002.jpg",0.5293941792310359,0.5600983641562686,0.5372040255496139,0.49088014798722523
04993,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/3394_alvin-record_544203_Meny, Berns Restauranter, 1958/3394 0003.jpg",0.5388658954273199,0.5649564978917099,0.5534560732537697,0.49818511513648017
04994,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/3394_alvin-record_544203_Meny, Berns Restauranter, 1958/3394 0004.jpg",0.5184290684896147,0.5493345325093227,0.5280832027020931,0.4778694702574281
04995,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/3887_alvin-record_544942_Meny, Konstnärshuset, 1958/3887 0001.jpg",0.6977702978219364,0.6423935602466794,0.7642204081453368,0.686696925073793
04996,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/3887_alvin-record_544942_Meny, Konstnärshuset, 1958/3887 0002.jpg",0.7387779849649692,0.6809710136302723,0.8091756649827195,0.7261872762819157
04997,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4173_alvin-record_545032_Meny, Tyrol, 1958/0001.jpg",0.6677803947099674,0.7582451448461329,0.7012146820533769,0.5438813572303922
04998,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4173_alvin-record_545032_Meny, Tyrol, 1958/0002.jpg",0.8185521379120978,0.8920378796318805,0.8615335549681306,0.7020849791362826
04999,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4173_alvin-record_545032_Meny, Tyrol, 1958/0003.jpg",0.8046319489334195,0.8890186693667853,0.8496468719699418,0.6752303054635317
05000,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4256_alvin-record_545211_Meny, Commerce, 1958/0001.jpg",0.7050947343636529,0.7756990613085513,0.7284691372208607,0.6111160045615469
05001,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4256_alvin-record_545211_Meny, Commerce, 1958/0002.jpg",0.9065359263176873,0.9690200656903823,0.9408893960866469,0.8096983171760325
05002,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4257_alvin-record_545069_Meny, Commerce, 1958/0001.jpg",0.638217937238201,0.6658300030129456,0.6582706200574152,0.5905531886442422
05003,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4257_alvin-record_545069_Meny, Commerce, 1958/0002.jpg",0.9033196936727138,0.9687983321791321,0.937493528834664,0.8036672200043452
05004,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4258_alvin-record_545010_Meny, Commerce, 1958/0001.jpg",0.8133920291363993,0.8787754016125949,0.8431997241793655,0.7182009616172375
05005,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4258_alvin-record_545010_Meny, Commerce, 1958/0002.jpg",0.9066473836351672,0.969994127859477,0.9414114625885077,0.8085365604575164
05006,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4259_alvin-record_545229_Meny, Commerce, 1958/0001.jpg",0.7118010127409902,0.7718574991099791,0.7378905180263446,0.6256550210866471
05007,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4259_alvin-record_545229_Meny, Commerce, 1958/0002.jpg",0.9044194953353781,0.9683387076897798,0.9390376821119509,0.8058820962044035
05008,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4300_alvin-record_545037_Meny, Henriksberg, 1958/0001.jpg",0.7689740327917677,0.81313641468293,0.7990812409830151,0.6947044427093582
05009,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4300_alvin-record_545037_Meny, Henriksberg, 1958/0002.jpg",0.7476067197712418,0.7937733477011495,0.7746547850462026,0.6743920265663735
05010,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4300_alvin-record_545037_Meny, Henriksberg, 1958/0003.jpg",0.7682256401376047,0.8100939252164076,0.7985534143632368,0.6960295808331696
05011,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4301_alvin-record_545535_Meny, Henriksberg, 1958/0001.jpg",0.43337770426085825,0.4997403328686215,0.4541214134736463,0.346271366440307
05012,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4301_alvin-record_545535_Meny, Henriksberg, 1958/0002.jpg",0.7099703574408868,0.77145622058074,0.7358347902425497,0.6226200614993703
05013,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4302_alvin-record_545465_Meny, Henriksberg - LM Ericsson, 1958/0001.jpg",0.9162983089498686,0.9536504394498349,0.9472607556768411,0.8479837317229298
05014,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4302_alvin-record_545465_Meny, Henriksberg - LM Ericsson, 1958/0002.jpg",0.9363764066556989,0.9743469648133227,0.9681882732759199,0.8665939818778541
05015,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4323_alvin-record_545586_Meny, Henriksberg – G K K Vårfest, 1958/0001.jpg",0.867444468659457,0.9196334531450037,0.8996002154083284,0.7830997374250387
05016,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4323_alvin-record_545586_Meny, Henriksberg – G K K Vårfest, 1958/0002.jpg",0.8893899817229297,0.9420844809143588,0.9226489591755945,0.8034365050788355
05017,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4378_alvin-record_545353_Meny, Restaurant Lorensberg, 1958/0001.jpg",0.8593919355936821,0.9075381689133988,0.8910466452205882,0.7795909926470588
05018,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4378_alvin-record_545353_Meny, Restaurant Lorensberg, 1958/0002.jpg",0.9022043307424259,0.9464800375433324,0.9362795031686707,0.8238534515152746
05019,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4378_alvin-record_545353_Meny, Restaurant Lorensberg, 1958/0003.jpg",0.9317613799461227,0.9775183059190413,0.9685289467918144,0.8492368871275123
05020,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4560_alvin-record_545429_Meny, Valand, 1958/0001.jpg",0.543839800756161,0.646460236556744,0.5671316964285714,0.4179274692831678
05021,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4560_alvin-record_545429_Meny, Valand, 1958/0002.jpg",0.8017186237174081,0.8903679929633146,0.8363209763071897,0.6784669018817204
05022,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/4560_alvin-record_545429_Meny, Valand, 1958/0003.jpg",0.7144598709185542,0.7887391911236478,0.7432666708924951,0.6113737507395198
05023,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5819_alvin-record_547006_Meny, Wärdshuset Stallmästaregården, 1958/0001.jpg",0.6261793076362164,0.6642515132513287,0.6478432589449331,0.5664431507123878
05024,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5819_alvin-record_547006_Meny, Wärdshuset Stallmästaregården, 1958/0002.jpg",0.7830492484724617,0.8319686282493454,0.8096274579660855,0.7075516592019544
05025,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5819_alvin-record_547006_Meny, Wärdshuset Stallmästaregården, 1958/0003.jpg",0.7557448491711715,0.8047971999839658,0.7814399975089336,0.6809973500206157
05026,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5820_alvin-record_546908_Meny, Wärdshuset Stallmästaregården, 1958/0001.jpg",0.6612016195527479,0.6995436251867952,0.6828648415919487,0.6011963918795001
05027,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5820_alvin-record_546908_Meny, Wärdshuset Stallmästaregården, 1958/0002.jpg",0.7902546917246812,0.8359571597368589,0.8162531635211089,0.7185537519160758
05028,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5820_alvin-record_546908_Meny, Wärdshuset Stallmästaregården, 1958/0003.jpg",0.7741576532004913,0.8233641945032075,0.8002372965572542,0.6988714685410128
05029,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5846_alvin-record_546913_Meny, M_S Malmöhus, 1958/0001.jpg",0.3244560213087967,0.3193703730211347,0.34525292058421736,0.30874477032103825
05030,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5846_alvin-record_546913_Meny, M_S Malmöhus, 1958/0002.jpg",0.8420413961871359,0.8940893172122407,0.8667389975079993,0.7652958738411682
05031,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5846_alvin-record_546913_Meny, M_S Malmöhus, 1958/0003.jpg",0.25217369462967376,0.23309263862427565,0.2734415622271175,0.249986883037628
05032,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5868_alvin-record_546804_Meny, Riche, 1958/0001.jpg",0.627481870904081,0.5901594246109974,0.6401187255230512,0.6521674625781948
05033,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5868_alvin-record_546804_Meny, Riche, 1958/0002.jpg",0.680113291491267,0.7011889245458071,0.69907462941038,0.6400763205176139
05034,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5868_alvin-record_546804_Meny, Riche, 1958/0003.jpg",0.8029599927828593,0.8166347562818694,0.8189657749829155,0.7732794470837933
05035,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5870_alvin-record_547017_Meny, Gyllene Hornet, Palace Hotel, 1958/0001.jpg",0.5172232612557217,0.518601243851199,0.5584477159766345,0.47462082393933186
05036,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5870_alvin-record_547017_Meny, Gyllene Hornet, Palace Hotel, 1958/0002.jpg",0.5329492237235803,0.5329504505400644,0.5784038189139291,0.48749340171674727
05037,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5878_alvin-record_546938_Meny, Riche, 1958/0001.jpg",0.7644238637689924,0.83151892148905,0.7917663123488031,0.6699863574691242
05038,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5878_alvin-record_546938_Meny, Riche, 1958/0002.jpg",0.7965855203569714,0.8622168745693166,0.8242939727808055,0.7032457137207919
05039,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5879_alvin-record_546857_Meny, Riche, 1958/0001.jpg",0.7708203759104405,0.8395035363001411,0.7986070561803151,0.6743505352508651
05040,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5912_alvin-record_546981_Meny, Hotell Tunneln, 1958/0001.jpg",0.7748749243786327,0.8437256174095936,0.799843712896058,0.6810554428302463
05041,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5925_alvin-record_546887_Meny, Riche, 1958/0001.jpg",0.7079081267168703,0.763184431834328,0.7310910192881501,0.629448929028133
05042,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5925_alvin-record_546887_Meny, Riche, 1958/0002.jpg",0.8462196285838218,0.9003367729179301,0.8720469792298364,0.7662751336036994
05043,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/5925_alvin-record_546887_Meny, Riche, 1958/0003.jpg",0.83620527737167,0.8975706986010781,0.8619752922184958,0.7490698412954363
05044,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6878_alvin-record_547731_Meny, Turisthotellet Kinnekulle, 1958/0001.jpg",0.7843952705704639,0.8169584379257746,0.8162777308808721,0.7199496429047451
05045,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6944_alvin-record_547762_Meny, Standard Hôtel, 1958/0001.jpg",0.7145832147681054,0.7579801986584107,0.7498911571207431,0.6358782885251624
05046,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6944_alvin-record_547762_Meny, Standard Hôtel, 1958/0002.jpg",0.7570298795835736,0.8031115680417387,0.79168787057562,0.6762902001333622
05047,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6944_alvin-record_547762_Meny, Standard Hôtel, 1958/0003.jpg",0.769588662939134,0.8214830585554533,0.803239075903799,0.6840438543581495
05048,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6944_alvin-record_547762_Meny, Standard Hôtel, 1958/0004.jpg",0.7400083142405512,0.7912479020140665,0.7748931977682377,0.6538838429393496
05049,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6946_alvin-record_547950_Meny, Standard Hôtel, 1958/0001.jpg",0.7917302687931774,0.8497688021968047,0.8157631295039385,0.7096588746787887
05050,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6946_alvin-record_547950_Meny, Standard Hôtel, 1958/0002.jpg",0.8779423301461851,0.8886798210260043,0.9037994291968124,0.8413477402157387
05051,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/6946_alvin-record_547950_Meny, Standard Hôtel, 1958/0003.jpg",0.8575434375928401,0.8707150709182823,0.8837954380083001,0.8181198038519384
05052,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7043_alvin-record_548070_Meny, Standard Hôtel, 1958/0001.jpg",0.8264728766367195,0.864047002057512,0.8589687233589088,0.7564029044937373
05053,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7044_alvin-record_548302_Meny, Standard Hôtel, 1958/0001.jpg",0.7610640971854208,0.8046854529161515,0.7907405567332039,0.687766281906907
05054,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7045_alvin-record_548172_Meny, Standard Hôtel, 1958/0001.jpg",0.7670363037586636,0.8080379291066879,0.7987104816435637,0.694360500525739
05055,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7046_alvin-record_548094_Meny, Standard Hôtel, 1958/0001.jpg",0.7720739287630475,0.8107040624085455,0.8005934253365525,0.7049242985440445
05056,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7047_alvin-record_548024_Meny, Standard Hôtel, 1958/0001.jpg",0.7886481397158762,0.830988482453379,0.8093104931192663,0.7256454435749834
05057,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7047_alvin-record_548024_Meny, Standard Hôtel, 1958/0002.jpg",0.8650349533988555,0.8807670440688715,0.8900664988476736,0.8242713172800213
05058,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7048_alvin-record_548262_Meny, Standard Hôtel, 1958/0001.jpg",0.7526087821890517,0.8017322699537773,0.7834299142892892,0.6726641623240889
05059,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7049_alvin-record_548275_Meny, Standard Hôtel, 1958/0001.jpg",0.8013841007982001,0.8325885201324938,0.8318096927269311,0.7397540895351751
05060,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7050_alvin-record_548295_Meny, Standard Hôtel, 1958/0001.jpg",0.8232447443925643,0.8556220726421133,0.8555954809594463,0.758516679576133
05061,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7051_alvin-record_548017_Meny, Standard Hôtel, 1958/0001.jpg",0.8094710925767288,0.8394464819706201,0.8398408250840791,0.7491259706754869
05062,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7052_alvin-record_548087_Meny, Standard Hôtel, 1958/0001.jpg",0.783712437288567,0.8424849815868559,0.8181625036949453,0.6904898265838999
05063,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7052_alvin-record_548087_Meny, Standard Hôtel, 1958/0002.jpg",0.7484450730115989,0.797157661039768,0.7802570077326705,0.6679205502623585
05064,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7053_alvin-record_548160_Meny, Standard Hotel, 1958/0001.jpg",0.7600452452243783,0.8055988951637357,0.7887596649484538,0.685777175560946
05065,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7054_alvin-record_548243_Meny, Standard Hotel, 1958/0001.jpg",0.8172707450512836,0.8541020239044413,0.8503379787532483,0.7473722324961611
05066,1958,"data/MA_Menyer/menus_by_year_swedish_only/1958/7054_alvin-record_548243_Meny, Standard Hotel, 1958/0002.jpg",0.8279584771997917,0.852242249325823,0.8597127186350121,0.7719204636385403
05067,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0749_alvin-record_541876_Meny, M_S Gripsholm, 1959/0001.jpg",0.8431459535943248,0.9086282378388515,0.8754707129607308,0.7453389099833923
05068,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0749_alvin-record_541876_Meny, M_S Gripsholm, 1959/0002.jpg",0.8998015586953736,0.9627400561940462,0.9338808777187347,0.8027837421733399
05069,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0749_alvin-record_541876_Meny, M_S Gripsholm, 1959/0003.jpg",0.9101535852842959,0.9784357672372229,0.9464431486392373,0.8055818399764276
05070,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0752_alvin-record_541752_Meny, M_S Gripsholm, 1959/0001.jpg",0.8785597004520372,0.9068708859853822,0.89559784383439,0.833210371536339
05071,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0752_alvin-record_541752_Meny, M_S Gripsholm, 1959/0002.jpg",0.9453825996544453,0.9687406017094339,0.9666620359081133,0.9007451613457884
05072,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0752_alvin-record_541752_Meny, M_S Gripsholm, 1959/0003.jpg",0.9668081132192461,0.9867105891835902,0.9871285004887372,0.9265852499854109
05073,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0753_alvin-record_541893_Meny, M_S Gripsholm, 1959/0001.jpg",0.8757089552238807,0.904910648961077,0.8937414490049751,0.8284747677055897
05074,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0753_alvin-record_541893_Meny, M_S Gripsholm, 1959/0002.jpg",0.9380494072096017,0.9660567815681261,0.95854936124066,0.8895420788200191
05075,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0753_alvin-record_541893_Meny, M_S Gripsholm, 1959/0003.jpg",0.9649088049228101,0.985827269520568,0.9852149789812068,0.9236841662666552
05076,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0756_alvin-record_541779_Meny, M_S Gripsholm, 1959/0001.jpg",0.8570010700175593,0.9437649299458588,0.8508250795654082,0.7764132005414107
05077,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0756_alvin-record_541779_Meny, M_S Gripsholm, 1959/0002.jpg",0.9420263743518241,0.9672711662790117,0.9631025261667167,0.8957054306097442
05078,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0756_alvin-record_541779_Meny, M_S Gripsholm, 1959/0003.jpg",0.9679309869159107,0.9870714442493416,0.988511532411472,0.9282099840869186
05079,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0757_alvin-record_541791_Meny, M_S Gripsholm, 1959/0001.jpg",0.856542311420837,0.9438824718320165,0.8510769681006731,0.7746674943298215
05080,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0757_alvin-record_541791_Meny, M_S Gripsholm, 1959/0002.jpg",0.9400310799671531,0.9663564154881902,0.9608297602928639,0.8929070641204053
05081,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0757_alvin-record_541791_Meny, M_S Gripsholm, 1959/0003.jpg",0.9544838595160288,0.9795555136116947,0.9728635073821197,0.9110325575542717
05082,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0762_alvin-record_541775_Meny, M_S Gripsholm, 1959/0001.jpg",0.8512904492154006,0.8939188398573716,0.871177243218716,0.7887752645701138
05083,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0762_alvin-record_541775_Meny, M_S Gripsholm, 1959/0002.jpg",0.9395919216563152,0.9681724837349862,0.9616390690765836,0.8889642121573761
05084,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/0762_alvin-record_541775_Meny, M_S Gripsholm, 1959/0003.jpg",0.9463212212271053,0.9795726325595646,0.9650441167564409,0.8943469143653102
05085,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1475_alvin-record_542481_Meny, Wärdshuset Stallmästaregården, 1959/0001.jpg",0.6874381765065699,0.7321533823211928,0.7104673451310575,0.619693802067459
05086,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1475_alvin-record_542481_Meny, Wärdshuset Stallmästaregården, 1959/0002.jpg",0.9138493822550721,0.9539038165722018,0.9407601948657067,0.8468841353273081
05087,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1475_alvin-record_542481_Meny, Wärdshuset Stallmästaregården, 1959/0003.jpg",0.9101466808314234,0.9479840487331295,0.9370514626305068,0.8454045311306342
05088,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1921_alvin-record_543096_Meny, Grands Veranda, 1959/0001.jpg",0.8677450123528294,0.9227056420813189,0.8968719572589311,0.7836574377182379
05089,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1921_alvin-record_543096_Meny, Grands Veranda, 1959/0002.jpg",0.8884231798031356,0.9506013219291153,0.916592626633987,0.7980755908463041
05090,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1931_alvin-record_543113_Meny, 1959/0001.jpg",0.8523661986390085,0.9107751599115257,0.8785233777199905,0.7678000582855092
05091,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1931_alvin-record_543113_Meny, 1959/0002.jpg",0.7804994028702205,0.8484424656712838,0.8063852911195059,0.6866704518198717
05092,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1932_alvin-record_543042_Meny, 1959/0001.jpg",0.8602390644071385,0.9185677221754667,0.886607943723423,0.7755415273225253
05093,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1932_alvin-record_543042_Meny, 1959/0002.jpg",0.8488640928277879,0.910382083704694,0.8750098874777185,0.7612003073009507
05094,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1933_alvin-record_543033_Meny, 1959/0001.jpg",0.8522910221634387,0.9093083312783955,0.8777439491421571,0.7698207860697632
05095,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1933_alvin-record_543033_Meny, 1959/0002.jpg",0.8449778570559431,0.9012285865143931,0.8697613087788307,0.7639436758746051
05096,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1934_alvin-record_542945_Meny, 1959/0001.jpg",0.858283528393627,0.9144169004037787,0.8839794860763455,0.7764541987007568
05097,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1934_alvin-record_542945_Meny, 1959/0002.jpg",0.8265367191091525,0.884438944729268,0.8513745774494816,0.7437966351487078
05098,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1942_alvin-record_542921_Meny, Stadshuset, 1959/0001.jpg",0.9459882391988659,0.9784567834486736,0.9789334405637256,0.8805744935841985
05099,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1942_alvin-record_542921_Meny, Stadshuset, 1959/0002.jpg",0.9503552197394108,0.9801219124013243,0.9803944646040235,0.8905492822128853
05100,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/1942_alvin-record_542921_Meny, Stadshuset, 1959/0003.jpg",0.9517827428152633,0.9870221939878892,0.9861889958189157,0.8821370386389851
05101,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/3042_alvin-record_544065_Meny, Stockholms stadshus, 1959/3042 0001.jpg",0.8247209445250447,0.9204594695221139,0.8623251409588502,0.6913782230941703
05102,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/3042_alvin-record_544065_Meny, Stockholms stadshus, 1959/3042 0002.jpg",0.8382642465535389,0.9272144904555292,0.8755909402049109,0.7119873090001766
05103,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/3042_alvin-record_544065_Meny, Stockholms stadshus, 1959/3042 0003.jpg",0.8369337832292859,0.9280460712872594,0.873987734107096,0.7087675442935022
05104,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4097_alvin-record_545221_Meny, S_H_T_, 1959/0001.jpg",0.7988011138936251,0.8522281276641092,0.8257436194586533,0.7184315945581131
05105,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4097_alvin-record_545221_Meny, S_H_T_, 1959/0002.jpg",0.9000267439379513,0.9401726984264837,0.9323554942810458,0.827552039106325
05106,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4097_alvin-record_545221_Meny, S_H_T_, 1959/0003.jpg",0.9134881252597379,0.9696159451858779,0.9488620384931429,0.8219863921001926
05107,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4237_alvin-record_545188_Meny, Börsen - Göteborgs Stads Supé, 1959/0001.jpg",0.8793439173098319,0.9579989775165385,0.9156767061877944,0.7643560682251624
05108,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4237_alvin-record_545188_Meny, Börsen - Göteborgs Stads Supé, 1959/0002.jpg",0.8792681477983962,0.9313453116595767,0.9151060958204977,0.7913530359151142
05109,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4237_alvin-record_545188_Meny, Börsen - Göteborgs Stads Supé, 1959/0003.jpg",0.9011325418325226,0.9567592387832325,0.9392703956582634,0.8073679910560717
05110,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4237_alvin-record_545188_Meny, Börsen - Göteborgs Stads Supé, 1959/0004.jpg",0.8641463449729435,0.9200161552307956,0.901772586762261,0.7706502929257738
05111,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4237_alvin-record_545188_Meny, Börsen - Göteborgs Stads Supé, 1959/0005.jpg",0.8612501566243704,0.9164285021209232,0.8981501897828958,0.7691717779692925
05112,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4237_alvin-record_545188_Meny, Börsen - Göteborgs Stads Supé, 1959/0006.jpg",0.8478646015697948,0.8956673929337361,0.881135725774685,0.7667906860009629
05113,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4261_alvin-record_545255_Meny, Eggers, 1959/0001.jpg",0.513234166001672,0.5660078766244869,0.5275077572816916,0.44618686409883723
05114,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4261_alvin-record_545255_Meny, Eggers, 1959/0002.jpg",0.7741189063244656,0.8447579178155639,0.802803408554177,0.6747953926036562
05115,1959,"data/MA_Menyer/menus_by_year_swedish_only/1959/4261_alvin-record_545255_Meny, Eggers, 1959/0003.jpg",0.5836820904131447,0.631765375230004,0.6044701866267034,0.5148107093827267
